Input.extroversion_video1,Input.extroversion_video2,Input.neuroticism_video1,Input.neuroticism_video2,Input.agreeableness_video1,Input.agreeableness_video2,Input.conscientiousness_video1,Input.conscientiousness_video2,Input.openness_video1,Input.openness_video2,WorkerId,Answer.hO.left,Answer.hO.right,Answer.hC.left,Answer.hC.right,Answer.hE.left,Answer.hE.right,Answer.hA.left,Answer.hO.right.1,Answer.hO.left.1,Answer.hA.right,Answer.hN.left,Answer.hN.right,Answer.hTLeft.left,Answer.hTRight.right
https://www.cs.umb.edu/~srikark/selected_videos/252dd328ef_7.mp4,https://www.cs.umb.edu/~srikark/selected_videos/068371806d_35.mp4,https://www.cs.umb.edu/~srikark/selected_videos/dfbe16e76b_30.mp4,https://www.cs.umb.edu/~srikark/selected_videos/eb87c332e2_26.mp4,https://www.cs.umb.edu/~srikark/selected_videos/0e90f800ce_4.mp4,https://www.cs.umb.edu/~srikark/selected_videos/a00da4491f_6.mp4,https://www.cs.umb.edu/~srikark/selected_videos/a00da4491f_6.mp4,https://www.cs.umb.edu/~srikark/selected_videos/7072033f78_2.mp4,https://www.cs.umb.edu/~srikark/selected_videos/dfbe16e76b_35.mp4,https://www.cs.umb.edu/~srikark/selected_videos/1a0f97af1e_37.mp4,AVOF14300525D,False,True,True,False,False,True,False,True,False,True,False,True,True,True
https://www.cs.umb.edu/~srikark/selected_videos/252dd328ef_7.mp4,https://www.cs.umb.edu/~srikark/selected_videos/068371806d_35.mp4,https://www.cs.umb.edu/~srikark/selected_videos/dfbe16e76b_30.mp4,https://www.cs.umb.edu/~srikark/selected_videos/eb87c332e2_26.mp4,https://www.cs.umb.edu/~srikark/selected_videos/0e90f800ce_4.mp4,https://www.cs.umb.edu/~srikark/selected_videos/a00da4491f_6.mp4,https://www.cs.umb.edu/~srikark/selected_videos/a00da4491f_6.mp4,https://www.cs.umb.edu/~srikark/selected_videos/7072033f78_2.mp4,https://www.cs.umb.edu/~srikark/selected_videos/dfbe16e76b_35.mp4,https://www.cs.umb.edu/~srikark/selected_videos/1a0f97af1e_37.mp4,A22KRF782ELLB0,False,True,True,False,False,True,False,True,False,True,True,False,True,True
https://www.cs.umb.edu/~srikark/selected_videos/252dd328ef_7.mp4,https://www.cs.umb.edu/~srikark/selected_videos/068371806d_35.mp4,https://www.cs.umb.edu/~srikark/selected_videos/dfbe16e76b_30.mp4,https://www.cs.umb.edu/~srikark/selected_videos/eb87c332e2_26.mp4,https://www.cs.umb.edu/~srikark/selected_videos/0e90f800ce_4.mp4,https://www.cs.umb.edu/~srikark/selected_videos/a00da4491f_6.mp4,https://www.cs.umb.edu/~srikark/selected_videos/a00da4491f_6.mp4,https://www.cs.umb.edu/~srikark/selected_videos/7072033f78_2.mp4,https://www.cs.umb.edu/~srikark/selected_videos/dfbe16e76b_35.mp4,https://www.cs.umb.edu/~srikark/selected_videos/1a0f97af1e_37.mp4,A3CAF7LTD3ORSG,False,True,True,False,False,True,False,True,False,True,True,False,True,True
https://www.cs.umb.edu/~srikark/selected_videos/252dd328ef_7.mp4,https://www.cs.umb.edu/~srikark/selected_videos/068371806d_35.mp4,https://www.cs.umb.edu/~srikark/selected_videos/dfbe16e76b_30.mp4,https://www.cs.umb.edu/~srikark/selected_videos/eb87c332e2_26.mp4,https://www.cs.umb.edu/~srikark/selected_videos/0e90f800ce_4.mp4,https://www.cs.umb.edu/~srikark/selected_videos/a00da4491f_6.mp4,https://www.cs.umb.edu/~srikark/selected_videos/a00da4491f_6.mp4,https://www.cs.umb.edu/~srikark/selected_videos/7072033f78_2.mp4,https://www.cs.umb.edu/~srikark/selected_videos/dfbe16e76b_35.mp4,https://www.cs.umb.edu/~srikark/selected_videos/1a0f97af1e_37.mp4,A2XI3DX3IJ1TAV,False,True,True,False,False,True,False,True,False,True,False,True,True,True
https://www.cs.umb.edu/~srikark/selected_videos/0569fa067c_2.mp4,https://www.cs.umb.edu/~srikark/selected_videos/db8c3db135_11.mp4,https://www.cs.umb.edu/~srikark/selected_videos/f2d95ed15e_54.mp4,https://www.cs.umb.edu/~srikark/selected_videos/a27d319902_2.mp4,https://www.cs.umb.edu/~srikark/selected_videos/e8477b04ec_35.mp4,https://www.cs.umb.edu/~srikark/selected_videos/b060020015_6.mp4,https://www.cs.umb.edu/~srikark/selected_videos/d858a95536_20.mp4,https://www.cs.umb.edu/~srikark/selected_videos/0129db9d4c_1.mp4,https://www.cs.umb.edu/~srikark/selected_videos/2630e932f0_47.mp4,https://www.cs.umb.edu/~srikark/selected_videos/c651eb1676_26.mp4,ASWZO1WY1UHEP,False,True,True,False,False,True,True,True,False,False,True,False,True,True
https://www.cs.umb.edu/~srikark/selected_videos/0569fa067c_2.mp4,https://www.cs.umb.edu/~srikark/selected_videos/db8c3db135_11.mp4,https://www.cs.umb.edu/~srikark/selected_videos/f2d95ed15e_54.mp4,https://www.cs.umb.edu/~srikark/selected_videos/a27d319902_2.mp4,https://www.cs.umb.edu/~srikark/selected_videos/e8477b04ec_35.mp4,https://www.cs.umb.edu/~srikark/selected_videos/b060020015_6.mp4,https://www.cs.umb.edu/~srikark/selected_videos/d858a95536_20.mp4,https://www.cs.umb.edu/~srikark/selected_videos/0129db9d4c_1.mp4,https://www.cs.umb.edu/~srikark/selected_videos/2630e932f0_47.mp4,https://www.cs.umb.edu/~srikark/selected_videos/c651eb1676_26.mp4,A1IU5OP7BBZHZ7,False,True,True,False,False,True,False,True,False,True,True,False,True,True
https://www.cs.umb.edu/~srikark/selected_videos/0569fa067c_2.mp4,https://www.cs.umb.edu/~srikark/selected_videos/db8c3db135_11.mp4,https://www.cs.umb.edu/~srikark/selected_videos/f2d95ed15e_54.mp4,https://www.cs.umb.edu/~srikark/selected_videos/a27d319902_2.mp4,https://www.cs.umb.edu/~srikark/selected_videos/e8477b04ec_35.mp4,https://www.cs.umb.edu/~srikark/selected_videos/b060020015_6.mp4,https://www.cs.umb.edu/~srikark/selected_videos/d858a95536_20.mp4,https://www.cs.umb.edu/~srikark/selected_videos/0129db9d4c_1.mp4,https://www.cs.umb.edu/~srikark/selected_videos/2630e932f0_47.mp4,https://www.cs.umb.edu/~srikark/selected_videos/c651eb1676_26.mp4,A22KRF782ELLB0,True,False,True,False,False,True,True,False,True,False,True,False,True,True
https://www.cs.umb.edu/~srikark/selected_videos/0569fa067c_2.mp4,https://www.cs.umb.edu/~srikark/selected_videos/db8c3db135_11.mp4,https://www.cs.umb.edu/~srikark/selected_videos/f2d95ed15e_54.mp4,https://www.cs.umb.edu/~srikark/selected_videos/a27d319902_2.mp4,https://www.cs.umb.edu/~srikark/selected_videos/e8477b04ec_35.mp4,https://www.cs.umb.edu/~srikark/selected_videos/b060020015_6.mp4,https://www.cs.umb.edu/~srikark/selected_videos/d858a95536_20.mp4,https://www.cs.umb.edu/~srikark/selected_videos/0129db9d4c_1.mp4,https://www.cs.umb.edu/~srikark/selected_videos/2630e932f0_47.mp4,https://www.cs.umb.edu/~srikark/selected_videos/c651eb1676_26.mp4,A5LYLHG880ABE,True,False,False,True,True,False,False,False,True,True,True,False,True,True
https://www.cs.umb.edu/~srikark/selected_videos/0569fa067c_2.mp4,https://www.cs.umb.edu/~srikark/selected_videos/db8c3db135_11.mp4,https://www.cs.umb.edu/~srikark/selected_videos/f2d95ed15e_54.mp4,https://www.cs.umb.edu/~srikark/selected_videos/a27d319902_2.mp4,https://www.cs.umb.edu/~srikark/selected_videos/e8477b04ec_35.mp4,https://www.cs.umb.edu/~srikark/selected_videos/b060020015_6.mp4,https://www.cs.umb.edu/~srikark/selected_videos/d858a95536_20.mp4,https://www.cs.umb.edu/~srikark/selected_videos/0129db9d4c_1.mp4,https://www.cs.umb.edu/~srikark/selected_videos/2630e932f0_47.mp4,https://www.cs.umb.edu/~srikark/selected_videos/c651eb1676_26.mp4,AHXCMJUY4KI4C,True,False,False,True,False,True,False,False,True,True,False,True,True,True
https://www.cs.umb.edu/~srikark/selected_videos/dfbe16e76b_34.mp4,https://www.cs.umb.edu/~srikark/selected_videos/db8c3db135_11.mp4,https://www.cs.umb.edu/~srikark/selected_videos/dfbe16e76b_46.mp4,https://www.cs.umb.edu/~srikark/selected_videos/8ef33e0102_10.mp4,https://www.cs.umb.edu/~srikark/selected_videos/e8477b04ec_43.mp4,https://www.cs.umb.edu/~srikark/selected_videos/4fdf48c5b7_40.mp4,https://www.cs.umb.edu/~srikark/selected_videos/a09347dde8_2.mp4,https://www.cs.umb.edu/~srikark/selected_videos/d858a95536_70.mp4,https://www.cs.umb.edu/~srikark/selected_videos/526a78c3fe_1.mp4,https://www.cs.umb.edu/~srikark/selected_videos/2630e932f0_71.mp4,A1IU5OP7BBZHZ7,False,True,True,False,False,True,False,True,False,True,True,False,True,True
https://www.cs.umb.edu/~srikark/selected_videos/dfbe16e76b_34.mp4,https://www.cs.umb.edu/~srikark/selected_videos/db8c3db135_11.mp4,https://www.cs.umb.edu/~srikark/selected_videos/dfbe16e76b_46.mp4,https://www.cs.umb.edu/~srikark/selected_videos/8ef33e0102_10.mp4,https://www.cs.umb.edu/~srikark/selected_videos/e8477b04ec_43.mp4,https://www.cs.umb.edu/~srikark/selected_videos/4fdf48c5b7_40.mp4,https://www.cs.umb.edu/~srikark/selected_videos/a09347dde8_2.mp4,https://www.cs.umb.edu/~srikark/selected_videos/d858a95536_70.mp4,https://www.cs.umb.edu/~srikark/selected_videos/526a78c3fe_1.mp4,https://www.cs.umb.edu/~srikark/selected_videos/2630e932f0_71.mp4,A34M93NJC830DP,True,False,False,True,False,True,True,False,True,False,True,False,True,True
https://www.cs.umb.edu/~srikark/selected_videos/dfbe16e76b_34.mp4,https://www.cs.umb.edu/~srikark/selected_videos/db8c3db135_11.mp4,https://www.cs.umb.edu/~srikark/selected_videos/dfbe16e76b_46.mp4,https://www.cs.umb.edu/~srikark/selected_videos/8ef33e0102_10.mp4,https://www.cs.umb.edu/~srikark/selected_videos/e8477b04ec_43.mp4,https://www.cs.umb.edu/~srikark/selected_videos/4fdf48c5b7_40.mp4,https://www.cs.umb.edu/~srikark/selected_videos/a09347dde8_2.mp4,https://www.cs.umb.edu/~srikark/selected_videos/d858a95536_70.mp4,https://www.cs.umb.edu/~srikark/selected_videos/526a78c3fe_1.mp4,https://www.cs.umb.edu/~srikark/selected_videos/2630e932f0_71.mp4,ASWZO1WY1UHEP,True,False,True,False,False,True,False,False,True,True,True,False,True,True
https://www.cs.umb.edu/~srikark/selected_videos/dfbe16e76b_34.mp4,https://www.cs.umb.edu/~srikark/selected_videos/db8c3db135_11.mp4,https://www.cs.umb.edu/~srikark/selected_videos/dfbe16e76b_46.mp4,https://www.cs.umb.edu/~srikark/selected_videos/8ef33e0102_10.mp4,https://www.cs.umb.edu/~srikark/selected_videos/e8477b04ec_43.mp4,https://www.cs.umb.edu/~srikark/selected_videos/4fdf48c5b7_40.mp4,https://www.cs.umb.edu/~srikark/selected_videos/a09347dde8_2.mp4,https://www.cs.umb.edu/~srikark/selected_videos/d858a95536_70.mp4,https://www.cs.umb.edu/~srikark/selected_videos/526a78c3fe_1.mp4,https://www.cs.umb.edu/~srikark/selected_videos/2630e932f0_71.mp4,A22KRF782ELLB0,True,False,True,False,False,True,False,False,True,True,False,True,True,True
https://www.cs.umb.edu/~srikark/selected_videos/dfbe16e76b_34.mp4,https://www.cs.umb.edu/~srikark/selected_videos/db8c3db135_11.mp4,https://www.cs.umb.edu/~srikark/selected_videos/dfbe16e76b_46.mp4,https://www.cs.umb.edu/~srikark/selected_videos/8ef33e0102_10.mp4,https://www.cs.umb.edu/~srikark/selected_videos/e8477b04ec_43.mp4,https://www.cs.umb.edu/~srikark/selected_videos/4fdf48c5b7_40.mp4,https://www.cs.umb.edu/~srikark/selected_videos/a09347dde8_2.mp4,https://www.cs.umb.edu/~srikark/selected_videos/d858a95536_70.mp4,https://www.cs.umb.edu/~srikark/selected_videos/526a78c3fe_1.mp4,https://www.cs.umb.edu/~srikark/selected_videos/2630e932f0_71.mp4,A5LYLHG880ABE,False,True,False,True,True,False,True,True,False,False,False,True,True,True
https://www.cs.umb.edu/~srikark/selected_videos/156f806a6c_3.mp4,https://www.cs.umb.edu/~srikark/selected_videos/720fccf6b1_30.mp4,https://www.cs.umb.edu/~srikark/selected_videos/0e90f800ce_17.mp4,https://www.cs.umb.edu/~srikark/selected_videos/9948bda475_16.mp4,https://www.cs.umb.edu/~srikark/selected_videos/f2d95ed15e_7.mp4,https://www.cs.umb.edu/~srikark/selected_videos/dfbe16e76b_18.mp4,https://www.cs.umb.edu/~srikark/selected_videos/2fc379ac56_5.mp4,https://www.cs.umb.edu/~srikark/selected_videos/4fdf48c5b7_52.mp4,https://www.cs.umb.edu/~srikark/selected_videos/2d3a17b517_23.mp4,https://www.cs.umb.edu/~srikark/selected_videos/9d22732682_29.mp4,ASWZO1WY1UHEP,False,True,False,True,False,True,False,True,False,True,False,True,True,True
https://www.cs.umb.edu/~srikark/selected_videos/156f806a6c_3.mp4,https://www.cs.umb.edu/~srikark/selected_videos/720fccf6b1_30.mp4,https://www.cs.umb.edu/~srikark/selected_videos/0e90f800ce_17.mp4,https://www.cs.umb.edu/~srikark/selected_videos/9948bda475_16.mp4,https://www.cs.umb.edu/~srikark/selected_videos/f2d95ed15e_7.mp4,https://www.cs.umb.edu/~srikark/selected_videos/dfbe16e76b_18.mp4,https://www.cs.umb.edu/~srikark/selected_videos/2fc379ac56_5.mp4,https://www.cs.umb.edu/~srikark/selected_videos/4fdf48c5b7_52.mp4,https://www.cs.umb.edu/~srikark/selected_videos/2d3a17b517_23.mp4,https://www.cs.umb.edu/~srikark/selected_videos/9d22732682_29.mp4,A1IU5OP7BBZHZ7,False,True,False,True,True,False,False,True,False,True,True,False,True,True
https://www.cs.umb.edu/~srikark/selected_videos/156f806a6c_3.mp4,https://www.cs.umb.edu/~srikark/selected_videos/720fccf6b1_30.mp4,https://www.cs.umb.edu/~srikark/selected_videos/0e90f800ce_17.mp4,https://www.cs.umb.edu/~srikark/selected_videos/9948bda475_16.mp4,https://www.cs.umb.edu/~srikark/selected_videos/f2d95ed15e_7.mp4,https://www.cs.umb.edu/~srikark/selected_videos/dfbe16e76b_18.mp4,https://www.cs.umb.edu/~srikark/selected_videos/2fc379ac56_5.mp4,https://www.cs.umb.edu/~srikark/selected_videos/4fdf48c5b7_52.mp4,https://www.cs.umb.edu/~srikark/selected_videos/2d3a17b517_23.mp4,https://www.cs.umb.edu/~srikark/selected_videos/9d22732682_29.mp4,A22KRF782ELLB0,False,True,False,True,True,False,True,True,False,False,False,True,True,True
https://www.cs.umb.edu/~srikark/selected_videos/156f806a6c_3.mp4,https://www.cs.umb.edu/~srikark/selected_videos/720fccf6b1_30.mp4,https://www.cs.umb.edu/~srikark/selected_videos/0e90f800ce_17.mp4,https://www.cs.umb.edu/~srikark/selected_videos/9948bda475_16.mp4,https://www.cs.umb.edu/~srikark/selected_videos/f2d95ed15e_7.mp4,https://www.cs.umb.edu/~srikark/selected_videos/dfbe16e76b_18.mp4,https://www.cs.umb.edu/~srikark/selected_videos/2fc379ac56_5.mp4,https://www.cs.umb.edu/~srikark/selected_videos/4fdf48c5b7_52.mp4,https://www.cs.umb.edu/~srikark/selected_videos/2d3a17b517_23.mp4,https://www.cs.umb.edu/~srikark/selected_videos/9d22732682_29.mp4,A1S88VQY8G8CNC,True,False,False,True,True,False,True,False,True,False,False,True,True,True
https://www.cs.umb.edu/~srikark/selected_videos/156f806a6c_3.mp4,https://www.cs.umb.edu/~srikark/selected_videos/720fccf6b1_30.mp4,https://www.cs.umb.edu/~srikark/selected_videos/0e90f800ce_17.mp4,https://www.cs.umb.edu/~srikark/selected_videos/9948bda475_16.mp4,https://www.cs.umb.edu/~srikark/selected_videos/f2d95ed15e_7.mp4,https://www.cs.umb.edu/~srikark/selected_videos/dfbe16e76b_18.mp4,https://www.cs.umb.edu/~srikark/selected_videos/2fc379ac56_5.mp4,https://www.cs.umb.edu/~srikark/selected_videos/4fdf48c5b7_52.mp4,https://www.cs.umb.edu/~srikark/selected_videos/2d3a17b517_23.mp4,https://www.cs.umb.edu/~srikark/selected_videos/9d22732682_29.mp4,A3CAF7LTD3ORSG,False,True,False,True,True,False,False,True,False,True,False,True,True,True
https://www.cs.umb.edu/~srikark/selected_videos/db8c3db135_11.mp4,https://www.cs.umb.edu/~srikark/selected_videos/4c08eeaf99_97.mp4,https://www.cs.umb.edu/~srikark/selected_videos/40bb63a7fd_25.mp4,https://www.cs.umb.edu/~srikark/selected_videos/9948bda475_16.mp4,https://www.cs.umb.edu/~srikark/selected_videos/2db735a1d8_6.mp4,https://www.cs.umb.edu/~srikark/selected_videos/0e90f800ce_6.mp4,https://www.cs.umb.edu/~srikark/selected_videos/c66e5d3516_6.mp4,https://www.cs.umb.edu/~srikark/selected_videos/d858a95536_70.mp4,https://www.cs.umb.edu/~srikark/selected_videos/0a6455dbb0_9.mp4,https://www.cs.umb.edu/~srikark/selected_videos/2d3a17b517_23.mp4,A1IU5OP7BBZHZ7,True,False,False,True,False,True,False,False,True,True,True,False,True,True
https://www.cs.umb.edu/~srikark/selected_videos/db8c3db135_11.mp4,https://www.cs.umb.edu/~srikark/selected_videos/4c08eeaf99_97.mp4,https://www.cs.umb.edu/~srikark/selected_videos/40bb63a7fd_25.mp4,https://www.cs.umb.edu/~srikark/selected_videos/9948bda475_16.mp4,https://www.cs.umb.edu/~srikark/selected_videos/2db735a1d8_6.mp4,https://www.cs.umb.edu/~srikark/selected_videos/0e90f800ce_6.mp4,https://www.cs.umb.edu/~srikark/selected_videos/c66e5d3516_6.mp4,https://www.cs.umb.edu/~srikark/selected_videos/d858a95536_70.mp4,https://www.cs.umb.edu/~srikark/selected_videos/0a6455dbb0_9.mp4,https://www.cs.umb.edu/~srikark/selected_videos/2d3a17b517_23.mp4,ASWZO1WY1UHEP,True,False,False,True,True,False,True,False,True,False,True,False,True,True
https://www.cs.umb.edu/~srikark/selected_videos/db8c3db135_11.mp4,https://www.cs.umb.edu/~srikark/selected_videos/4c08eeaf99_97.mp4,https://www.cs.umb.edu/~srikark/selected_videos/40bb63a7fd_25.mp4,https://www.cs.umb.edu/~srikark/selected_videos/9948bda475_16.mp4,https://www.cs.umb.edu/~srikark/selected_videos/2db735a1d8_6.mp4,https://www.cs.umb.edu/~srikark/selected_videos/0e90f800ce_6.mp4,https://www.cs.umb.edu/~srikark/selected_videos/c66e5d3516_6.mp4,https://www.cs.umb.edu/~srikark/selected_videos/d858a95536_70.mp4,https://www.cs.umb.edu/~srikark/selected_videos/0a6455dbb0_9.mp4,https://www.cs.umb.edu/~srikark/selected_videos/2d3a17b517_23.mp4,A22KRF782ELLB0,True,False,False,True,False,True,True,False,True,False,True,False,True,True
https://www.cs.umb.edu/~srikark/selected_videos/db8c3db135_11.mp4,https://www.cs.umb.edu/~srikark/selected_videos/4c08eeaf99_97.mp4,https://www.cs.umb.edu/~srikark/selected_videos/40bb63a7fd_25.mp4,https://www.cs.umb.edu/~srikark/selected_videos/9948bda475_16.mp4,https://www.cs.umb.edu/~srikark/selected_videos/2db735a1d8_6.mp4,https://www.cs.umb.edu/~srikark/selected_videos/0e90f800ce_6.mp4,https://www.cs.umb.edu/~srikark/selected_videos/c66e5d3516_6.mp4,https://www.cs.umb.edu/~srikark/selected_videos/d858a95536_70.mp4,https://www.cs.umb.edu/~srikark/selected_videos/0a6455dbb0_9.mp4,https://www.cs.umb.edu/~srikark/selected_videos/2d3a17b517_23.mp4,A29ZTHY1OB4IC8,True,False,True,False,False,True,True,False,True,False,True,False,True,True
https://www.cs.umb.edu/~srikark/selected_videos/db8c3db135_11.mp4,https://www.cs.umb.edu/~srikark/selected_videos/4c08eeaf99_97.mp4,https://www.cs.umb.edu/~srikark/selected_videos/40bb63a7fd_25.mp4,https://www.cs.umb.edu/~srikark/selected_videos/9948bda475_16.mp4,https://www.cs.umb.edu/~srikark/selected_videos/2db735a1d8_6.mp4,https://www.cs.umb.edu/~srikark/selected_videos/0e90f800ce_6.mp4,https://www.cs.umb.edu/~srikark/selected_videos/c66e5d3516_6.mp4,https://www.cs.umb.edu/~srikark/selected_videos/d858a95536_70.mp4,https://www.cs.umb.edu/~srikark/selected_videos/0a6455dbb0_9.mp4,https://www.cs.umb.edu/~srikark/selected_videos/2d3a17b517_23.mp4,A3CAF7LTD3ORSG,True,False,True,False,True,False,False,False,True,True,False,True,True,True
https://www.cs.umb.edu/~srikark/selected_videos/068371806d_37.mp4,https://www.cs.umb.edu/~srikark/selected_videos/db8c3db135_11.mp4,https://www.cs.umb.edu/~srikark/selected_videos/8d0ee9e27f_12.mp4,https://www.cs.umb.edu/~srikark/selected_videos/8672769492_8.mp4,https://www.cs.umb.edu/~srikark/selected_videos/6e8b99814c_5.mp4,https://www.cs.umb.edu/~srikark/selected_videos/577a2f5dce_2.mp4,https://www.cs.umb.edu/~srikark/selected_videos/ca6f968de3_4.mp4,https://www.cs.umb.edu/~srikark/selected_videos/dad8f52d67_21.mp4,https://www.cs.umb.edu/~srikark/selected_videos/2630e932f0_8.mp4,https://www.cs.umb.edu/~srikark/selected_videos/222c522dd4_28.mp4,ASWZO1WY1UHEP,True,False,False,True,True,False,False,False,True,True,False,True,True,True
https://www.cs.umb.edu/~srikark/selected_videos/068371806d_37.mp4,https://www.cs.umb.edu/~srikark/selected_videos/db8c3db135_11.mp4,https://www.cs.umb.edu/~srikark/selected_videos/8d0ee9e27f_12.mp4,https://www.cs.umb.edu/~srikark/selected_videos/8672769492_8.mp4,https://www.cs.umb.edu/~srikark/selected_videos/6e8b99814c_5.mp4,https://www.cs.umb.edu/~srikark/selected_videos/577a2f5dce_2.mp4,https://www.cs.umb.edu/~srikark/selected_videos/ca6f968de3_4.mp4,https://www.cs.umb.edu/~srikark/selected_videos/dad8f52d67_21.mp4,https://www.cs.umb.edu/~srikark/selected_videos/2630e932f0_8.mp4,https://www.cs.umb.edu/~srikark/selected_videos/222c522dd4_28.mp4,A1IU5OP7BBZHZ7,True,False,False,True,False,True,True,False,True,False,False,True,True,True
https://www.cs.umb.edu/~srikark/selected_videos/068371806d_37.mp4,https://www.cs.umb.edu/~srikark/selected_videos/db8c3db135_11.mp4,https://www.cs.umb.edu/~srikark/selected_videos/8d0ee9e27f_12.mp4,https://www.cs.umb.edu/~srikark/selected_videos/8672769492_8.mp4,https://www.cs.umb.edu/~srikark/selected_videos/6e8b99814c_5.mp4,https://www.cs.umb.edu/~srikark/selected_videos/577a2f5dce_2.mp4,https://www.cs.umb.edu/~srikark/selected_videos/ca6f968de3_4.mp4,https://www.cs.umb.edu/~srikark/selected_videos/dad8f52d67_21.mp4,https://www.cs.umb.edu/~srikark/selected_videos/2630e932f0_8.mp4,https://www.cs.umb.edu/~srikark/selected_videos/222c522dd4_28.mp4,A22KRF782ELLB0,True,False,False,True,False,True,False,False,True,True,False,True,True,True
https://www.cs.umb.edu/~srikark/selected_videos/068371806d_37.mp4,https://www.cs.umb.edu/~srikark/selected_videos/db8c3db135_11.mp4,https://www.cs.umb.edu/~srikark/selected_videos/8d0ee9e27f_12.mp4,https://www.cs.umb.edu/~srikark/selected_videos/8672769492_8.mp4,https://www.cs.umb.edu/~srikark/selected_videos/6e8b99814c_5.mp4,https://www.cs.umb.edu/~srikark/selected_videos/577a2f5dce_2.mp4,https://www.cs.umb.edu/~srikark/selected_videos/ca6f968de3_4.mp4,https://www.cs.umb.edu/~srikark/selected_videos/dad8f52d67_21.mp4,https://www.cs.umb.edu/~srikark/selected_videos/2630e932f0_8.mp4,https://www.cs.umb.edu/~srikark/selected_videos/222c522dd4_28.mp4,A3CAF7LTD3ORSG,True,False,False,True,False,True,False,False,True,True,False,True,True,True
https://www.cs.umb.edu/~srikark/selected_videos/068371806d_37.mp4,https://www.cs.umb.edu/~srikark/selected_videos/db8c3db135_11.mp4,https://www.cs.umb.edu/~srikark/selected_videos/8d0ee9e27f_12.mp4,https://www.cs.umb.edu/~srikark/selected_videos/8672769492_8.mp4,https://www.cs.umb.edu/~srikark/selected_videos/6e8b99814c_5.mp4,https://www.cs.umb.edu/~srikark/selected_videos/577a2f5dce_2.mp4,https://www.cs.umb.edu/~srikark/selected_videos/ca6f968de3_4.mp4,https://www.cs.umb.edu/~srikark/selected_videos/dad8f52d67_21.mp4,https://www.cs.umb.edu/~srikark/selected_videos/2630e932f0_8.mp4,https://www.cs.umb.edu/~srikark/selected_videos/222c522dd4_28.mp4,A2XI3DX3IJ1TAV,False,True,False,True,False,True,True,True,False,False,False,True,True,True
https://www.cs.umb.edu/~srikark/selected_videos/d858a95536_65.mp4,https://www.cs.umb.edu/~srikark/selected_videos/4274b5c7b4_69.mp4,https://www.cs.umb.edu/~srikark/selected_videos/458df279ec_3.mp4,https://www.cs.umb.edu/~srikark/selected_videos/7bd0303cc6_82.mp4,https://www.cs.umb.edu/~srikark/selected_videos/5990ff1239_26.mp4,https://www.cs.umb.edu/~srikark/selected_videos/0e90f800ce_14.mp4,https://www.cs.umb.edu/~srikark/selected_videos/8672769492_62.mp4,https://www.cs.umb.edu/~srikark/selected_videos/26b07639b1_2.mp4,https://www.cs.umb.edu/~srikark/selected_videos/5990ff1239_31.mp4,https://www.cs.umb.edu/~srikark/selected_videos/2d3a17b517_23.mp4,A2QD9PJUKW7PKK,True,False,True,False,False,True,False,False,True,True,True,False,True,True
https://www.cs.umb.edu/~srikark/selected_videos/d858a95536_65.mp4,https://www.cs.umb.edu/~srikark/selected_videos/4274b5c7b4_69.mp4,https://www.cs.umb.edu/~srikark/selected_videos/458df279ec_3.mp4,https://www.cs.umb.edu/~srikark/selected_videos/7bd0303cc6_82.mp4,https://www.cs.umb.edu/~srikark/selected_videos/5990ff1239_26.mp4,https://www.cs.umb.edu/~srikark/selected_videos/0e90f800ce_14.mp4,https://www.cs.umb.edu/~srikark/selected_videos/8672769492_62.mp4,https://www.cs.umb.edu/~srikark/selected_videos/26b07639b1_2.mp4,https://www.cs.umb.edu/~srikark/selected_videos/5990ff1239_31.mp4,https://www.cs.umb.edu/~srikark/selected_videos/2d3a17b517_23.mp4,A1IU5OP7BBZHZ7,True,False,True,False,False,True,True,False,True,False,False,True,True,True
https://www.cs.umb.edu/~srikark/selected_videos/d858a95536_65.mp4,https://www.cs.umb.edu/~srikark/selected_videos/4274b5c7b4_69.mp4,https://www.cs.umb.edu/~srikark/selected_videos/458df279ec_3.mp4,https://www.cs.umb.edu/~srikark/selected_videos/7bd0303cc6_82.mp4,https://www.cs.umb.edu/~srikark/selected_videos/5990ff1239_26.mp4,https://www.cs.umb.edu/~srikark/selected_videos/0e90f800ce_14.mp4,https://www.cs.umb.edu/~srikark/selected_videos/8672769492_62.mp4,https://www.cs.umb.edu/~srikark/selected_videos/26b07639b1_2.mp4,https://www.cs.umb.edu/~srikark/selected_videos/5990ff1239_31.mp4,https://www.cs.umb.edu/~srikark/selected_videos/2d3a17b517_23.mp4,A3CAF7LTD3ORSG,True,False,False,True,True,False,False,False,True,True,True,False,True,True
